Fertilizer,Yield
46330656,0.461515152
146158272,1.431666667
75096,1.135555556
713912.64,12.91
135601.92,1.128888889
1138884.48,7.482222222
300097.92,11.79555556
78385.92,0.845555556
460159.68,0.73
2571859.2,1.724444444
321840,1.467777778
65083.2,0.836666667
61650.24,1.133333333
687307.2,0.83
187239.36,1.134444444
2215975.68,0.842222222
1859520,8.165555556
3719040,0.78
30180009.6,2.134444444
712768.32,0.743333333
736656,59.26444444
119295.36,11.77666667
212700.48,1.135555556
293232,2.495
452006.4,0.951818182
114432,0.35875
15734.4,0.53
357600,1.258181818
629376,9.490909091
35760,0.855
105849.6,0.964
20025.6,0.874
357600,1.916
811036.8,0.739090909
9040128,1.802727273
171648,1.91
180230.4,0.705
57216,0.5625
160204.8,0.623333333
200256,0.878181818
306105.6,1.39
918316.8,1.356363636
416246.4,12.38272727
386208,12.29
3807724.8,0.995454545
24760224,1.964545455
686592,0.575454545
1705036.8,0.943333333
3500188.8,1.511818182
617932.8,43.01454545
42912,0.797
228864,23.06
114432,4.312727273
37190.4,0.714
197395.2,1.502222222
843936,0.965
715200,1
2288640,3.4
75382080,4.371818182
414816,1.1375
386208,0.876666667
3990816,0.985
14304,1
14304,1
21599040,3.419230769
157344,0.693333333
1273056,0.900769231
286080,0.964285714
3862080,1.16125
391214400,3.9855
1187232,0.2775
414816,0.491428571
495776640,4.5035
141323.52,0.7325
138605.76,1.435
13016.64,1.02
41624.64,1.1325
27892.8,1.1825
64368,8.0625
299382.72,0.99
50350.08,0.82
91116.48,7.905
55642.56,0.52
31182.72,0.635
133456.32,0.86
167928.96,0.65
85680.96,0.8675
227147.52,0.735
34753856.64,2.525
199111.68,0.5575
139034.88,54.9975
102416.64,0.645
48061.44,0.6425
90830.4,1.905
45026846.4,0.893913043
115762272,1.471290323
284792.64,38.08033333
24582997.44,2.203285714
809892.48,0.610793651
508650.24,0.231111111
2133870.72,0.998970588
4780539.84,5.909104478
79306239.36,1.073188406
13522143.36,0.74627451
351878.4,0.8445
27544354.56,1.08362069
4428661.44,0.443333333
110111190.7,1.366764706
517375.68,2.646086957
3643514.88,1.505862069
74486077.44,0.861014493
4365294.72,0.382
4816728.96,0.727460317
1453429.44,11.71728571
50211331.2,1.223043478
75431714.88,18.97342857
93883874.88,0.983857143
859922293.4,2.124428571
3092667.84,2.095
413242.56,0.391875
27526331.52,0.16016129
1942626.24,0.622142857
1516080.96,0.838181818
298120964.2,47.59257143
1302522.24,1.915384615
2628503.04,12.27537313
3228841.92,5.309230769
78099.84,2.23875
51912219.84,0.550289855
7683393.6,0.661694915
1360745099,2.959857143
340864.32,0.72
2860.8,0.95
3232131.84,0.982307692
425114.88,5.802727273
97696.32,0.31
193819.2,1.043333333
1363314.24,0.749090909
3830611.2,1.197692308
13159.68,1.53
1571580.48,0.385384615
8010.24,0.403333333
49062.72,0.35
267341.76,5.134615385
28751.04,0.3625
10093188.48,1.101818182
142753.92,0.822
1590604.8,1.674615385
502928.64,0.373076923
1104697.92,10.52181818
896288.64,9.419230769
17265929.28,1.525454545
1723775.04,0.44
39437701.44,1.627692308
1810028.16,3.1
318693.12,0.2125
1191237.12,1.042307692
15435017.28,54.82
5292.48,0.95
1573.44,3.4
30753.6,2.056666667
1738222.08,0.662307692
29037.12,0.76
54223746.24,1.491538462
60076.8,0.625
122013.12,0.7
3146.88,0.55
1394210.88,0.585
86396.16,0.825555556
40623.36,0.545
18023.04,0.782
11586.24,0.496666667
54784.32,2.4475
50207.04,0.456666667
158631.36,0.893846154
133599.36,16.446
8099353.92,1.023684211
1573.44,0.44
39196106.88,1.435714286
2574.72,0.545
2431084.954,1.465
128612.9856,1.132
2436913.834,0.793913043
10429671.48,1.074166667
436169.0112,4.964347826
2293350.307,5.73375
3045138.509,6.666190476
4258119.139,0.812857143
1474567.891,0.76625
26951930.08,0.868695652
144246851.4,1.39125
104320.5024,27.25142857
8382478.714,1.43625
4212126.24,1.448108108
459824.82,1.101
1708877.94,1.281290323
8523821.46,1.058333333
1711526.88,0.9665
253519.14,1.031111111
19494796.02,9.361428571
12282823.14,1.023684211
3537425.64,0.848648649
36605234.4,1.760526316
32603153.52,2.516
30625953.54,2.8075
27761202.84,0.775789474
2682441.3,7.189565217
1301252.82,0.677058824
23358820.38,0.513055556
401859.78,0.741111111
248221.26,0.765652174
3106427.52,1
1561939.68,0.729230769
13972691.04,1.084210526
81944179.8,0.905666667
14909169.24,1.492083333
389933005.6,1.105526316
296525.46,0.828181818
486625.86,0.780588235
11361771.12,44.66484848
2836391.46,1.394583333
1408612.8,1.897
3123411.9,0.992058824
329730390.4,2.076315789
8258304.18,0.513888889
10907.4,0.208
83675.34,74.30307692
470420.58,0.644285714
9972.48,0.198571429
490209.72,0.227222222
2804.76,0
948008.88,0.645
154261.8,2.681428571
277359.6,0.828
41126663.34,0.864117647
4770429.3,1.33125
7618507.26,0.281764706
337973.58,0.248181818
879915.54,1.280555556
35526.96,0
51027777.78,0.569333333
6981982.56,0.316875
15850166.22,1.412777778
2439206.28,0.310666667
196333.2,2.001875
1469226.78,0.241111111
1104607.98,0.204
10600746.24,0.146
781125.66,4.292666667
292474.14,0.464444444
1084351.38,0.225294118
2300682.3,0.311764706
1881682.32,4.504666667
1385083.98,0.2075
8163409.8,0.420555556
597976390.2,1.106666667
131979.54,0.27375
238716.24,0.275294118
3054227.82,0.457777778
26656283.22,0.181111111
13047431.88,0.937692308
1057706.16,3.389375
704773.86,0.305384615
435205.26,5.366470588
3428.04,0.39
141172.92,0.757333333
16003181.46,0.28
703059.84,0.242307692
17009778.66,1.301764706
41541612,0.879565217
77723016,1.017142857
27143844,2.33
3443622,65.11
65693712,2.041304348
384002808,3.094782609
1402380,0.970909091
2384046,5.490833333
20599404,0.9432
273869232,1.067916667
10128300,1.798695652
20677314,0.376363636
17420676,0.996818182
8040312,1.084615385
64151094,1.008
25788210,0.4116
3505950,0.348
5999070,26.69277778
3303384,0.703636364
4098066,0.686363636
2197062,1.19125
4659018,0.764761905
7370286,18.8975
2290554,0.7575
33657120,1.492105263
102607470,1.693529412
3272220,3.034444444
35199738,0.364
29652546,66.79470588
9785496,1.661428571
9785496,1.661428571
15254778,0.610384615
136809960,2.617692308
3093494.46,0.742
90969118.38,1.601428571
6559398.72,1.881428571
157689.84,0.965
58899.96,0.564444444
78701877.24,1.896111111
141484.56,0.823571429
114527.7,6.032222222
13093710.42,0.4295
269412.78,0.581818182
67937.52,0.09
12102695.22,0.003571429
1900848.18,0.940555556
723939.72,0.747692308
2321562.18,0.235625
434581.98,0.192857143
239183.7,19.35785714
257258.82,0.586875
1911755.58,17.30357143
187986701.7,2.673809524
465901.8,0.2065
12336425.22,47.4235
964369.98,1.67
9193.38,13.7
461850.48,0.25875
387642139.9,4.133809524
1869.84,0.4
33189.66,0.584
3274868.94,0.784545455
18698.4,0.608
1246.56,0.335
93959.46,0.545
757285.2,1.673
387680.16,3.883
94115.28,0.397777778
30384.9,0.6625
312419.1,0.306
220485.3,0.255
45218808.18,2.08
109697.28,0.664444444
35059.5,0.367142857
143042.76,5.744
1087935.24,0.515714286
127304.94,0.97
1285515,1.333636364
1002857.52,11.582
530722.92,4.67
344050.56,0.778571429
1337870.52,0.340909091
11871302.52,1.484545455
432088.86,0.084444444
769283.34,0.367142857
85701,0.774285714
330961.68,16.11857143
30229.08,0.5625
1559290.74,0.284545455
54605560.8,0.933333333
170342424,0.7909375
161039970,0.686666667
1043994,0.195
528463530,1.444230769
201225948,0.795806452
40575528,0.797916667
9582930,1.522
165839226,1.0732
484911840,0.884
5625102,0.180588235
104866860,1.972962963
15800148,1.9875
3131982,1.348235294
66644214,0.4371875
5142060,0.180555556
15441762,0.513461538
17093454,0.280967742
18729564,0.85
903756,0.493
225939000,1.106071429
3209892,2.251111111
29309742,0.6455
8118222,0.2025
389550,0.10375
8336370,0.361111111
825846,0.59
470436162,0.948928571
117784338,76.29222222
11530680,0.4205
21908292,0.573809524
794682,0.889285714
55082370,0.500606061
168425838,1.53
26177.76,0.77875
910144.62,10.64666667
28826.7,0.7625
1265570.04,7.514444444
326910.36,11.87
287955.36,0.817777778
74014.5,0.522222222
2851506,1.705555556
2103570,1.673333333
220173.66,0.812222222
29605.8,0.718888889
1401289.26,0.817777778
44564.52,0.731111111
5725761.72,0.82
2126943,8.286666667
8725920,0.734444444
17746339.8,1.923333333
88038.3,0.543333333
603023.4,56.62666667
201786.9,11.80777778
56251.02,0.706666667
1869840,2.073333333
467460,0.699090909
155820,0.688181818
77910,1.449090909
101283,0.496363636
14023.8,0.465
88817.4,0.740909091
109074,0.754
37396.8,0.412
194775,1.554
1991379.6,0.688181818
9832242,1.037272727
779100,1.51
297616.2,0.711111111
311640,0.978181818
96608.4,0.897272727
319431,1.096
1059576,0.998181818
472134.6,9.416363636
459669,12.39
54537,0.664285714
9129493.8,0.791818182
26266577.4,1.393636364
467460,0.515454545
1503663,0.357777778
3777076.8,1.030909091
793123.8,30.02272727
31164,0.57
286708.8,0.876
395782.8,11.15727273
46746,0.60375
73235.4,0.707
313198.2,1.198888889
716772,0.988571429
467460,1.333333333
2181480,3.40625
79624020,4.052727273
467460,1.155555556
389550,1.3075
3396876,0.911666667
15582,1
21658980,3.489166667
171402,0.734
1090740,0.941818182
249312,1.071428571
4674600,1.266666667
436607640,3.9775
1090740,0.27
9349200,6.396923077
436296,0.49
548798040,4.3205
153794.34,0.725
150366.3,1.4625
18854.22,0.7575
36773.52,1.115
29138.34,1.1275
72923.76,8.075
314444.76,1
50485.68,0.68
121383.78,7.285
62016.36,0.555
35838.6,0.5625
160650.42,0.8775
191035.32,0.72
112813.68,0.74
232950.9,0.75
38259731.16,2.5225
238716.24,0.565
136965.78,51.4225
119046.48,0.5875
50641.5,0.59
103931.94,1.9825
47485677.54,0.721971831
132231500.9,1.44578125
363995.52,41.10410256
26704743.24,2.094788732
1006753.02,0.580149254
774581.22,0.1875
2325146.04,0.884558824
5370336.3,5.293285714
122474.52,3
96328235.64,0.890441176
14125394.64,0.698909091
395626.98,0.841111111
29757880.32,0.940983607
5350702.98,0.401891892
105148582.6,1.431
722381.52,3.032083333
4555709.34,1.462833333
92308547.1,0.818873239
5507925.36,0.142909091
5781545.28,0.740806452
1635175.08,16.93323944
1976732.52,13.71826087
48617242.38,1.235362319
84266988.54,24.02859155
95560666.32,1.01028169
802168527.7,2.00971831
3847974.9,2.13
282501.66,0.1790625
51700920.18,0.118360656
1083104.82,0.530416667
1117073.58,1.046666667
308106625.7,50.34633803
1105231.26,2.1215
2611231.56,13.61098592
3562201.02,5.665
83207.88,4.23
204903.3,3.282972973
78151209.36,0.457746479
8002759.38,0.678166667
1506491445,2.80915493
300888.42,0.629166667
155.82,1
3460138.92,1.226153846
441749.7,5.318181818
82272.96,0.665
213317.58,0.964
1486211.16,0.650909091
4067369.46,1.236153846
9816.66,1.6
1681609.44,0.620769231
1246.56,0.855
1246.56,0.855
2804.76,0.39
336259.56,4.625833333
25554.48,0.69125
586973.94,0.435
46434.36,0.983333333
1753754.1,0.849166667
857633.28,0.650769231
1587338.34,9.59
915130.86,10.60615385
18100362.84,1.333636364
2050591.2,0.624615385
42166138.56,1.613846154
2146420.5,2.85
305251.38,0.195384615
9958612.02,1.135454545
1288631.4,1.19
15580130.16,61.34
779.1,1.2
1714.02,0.64
24152.1,0.971666667
1672104.42,0.661538462
32254.74,0.55
58096863.72,1.674615385
93180.36,0.781111111
134005.2,0.55
2905108.08,1.295652174
68716.62,68.23
2357089.14,0.828333333
9419007.36,0.947916667
919961.28,0.950625
459357.36,4.763809524
2871606.78,6.558333333
3115932.54,6.710434783
4320265.32,0.564
1614918.48,0.892083333
24504564.84,0.515217391
128674130.3,0.58625
139303.08,41.7825
8182108.2,1.314166667
117644.1,0.841
8258.46,0.755
272529.18,1.45
9349.2,0.58
4494783.72,12313.48667
200851.98,1.764
3391578.12,1.025
320677.56,1.015
2097648.84,1.616666667
7838680.92,1.530555556
290292.66,0.555
230457.78,0.455
95730354.3,14.996875
4382749.14,0.761875
734691.3,0.300714286
5660940.6,1.94
3675014.7,3.632727273
5890151.82,2.912352941
8055582.36,0.733529412
834883.56,11.27
320210.1,0.652222222
261310.14,0.682727273
2034230.1,0.560666667
569989.56,0.527142857
92089.62,0.42
1463305.62,1.160666667
59905154.82,31.58888889
378642.6,12.4
1834624.68,0.76
63935750.76,0.937777778
33355140.84,2.095
222776321.5,2.79
621149940.6,2.346111111
91933.8,0.763333333
130109.7,5.38375
162208.62,0.6125
28601228.46,0.804705882
201319.44,0.56
186049.08,0.7325
81026.4,1.6
85856.82,0.64
2142525,78.33428571
1679739.6,1.233125
2207813.58,0.935
6701350.74,0.579375
1092142.38,0.75
49221668.16,2.401764706
50621243.4,0.6948
30838959.48,1.078787879
1252792.8,44.35692308
11696628.3,1.586052632
212071.02,0.305714286
23439379.32,0.367391304
97087079.04,0.198421053
466213.44,0.331785714
105957.6,0.349545455
8439522.84,1.4066
8128973.58,3.153
1214928.54,1.159761905
468664800.2,0.9506
32264400.84,0.996041667
3448764.06,0.3075
26645.22,0.3325
70497330.96,1.3486
564691.68,1.727142857
8379687.96,0.646666667
16667442.12,0.684468085
126596893.9,1.0752
80907665.16,0.491666667
113904.42,0.283333333
11500918.38,0.345306122
394847.88,0.303793103
14901378.24,0.263846154
7970348.82,13.143
30237805.92,0.492708333
9357302.64,11.0822449
59523.24,0.32
119781794.6,0.827959184
248232323.2,0.906041667
63730.38,0.3
652574.16,0.368974359
49946542.8,0.4246
41840942.22,0.282424242
92712.9,0.500666667
847637271.2,1.0138
7097445.18,31.6544898
31475.64,0.369
544902.54,6.02
48615.84,0.543636364
101127.18,0.975483871
88530379.56,0.351
760713.24,0.220833333
694800600.9,1.8538
4236303.33,1.487894737
805799.61,0.995
1963752.42,1.252580645
28737.03,0.98
9450828.45,0.956666667
60131.82,1.015714286
1639505.7,0.938888889
511951.02,1.034444444
21209921.46,9.54
12353932.92,0.897297297
3822523.32,0.820540541
38947147.26,1.910789474
39488167.53,3.635882353
30151124.43,3.725135135
28685868.12,0.843947368
2851278.15,10.24086957
1544490.78,0.66375
25036099.2,0.656571429
361123.14,0.753
407633.94,0.734
3181006.5,1.032894737
1497315.54,1.07
14348249.58,1.101842105
82260661.98,0.919642857
14030481.15,1.827916667
376352935.3,0.979210526
11627.7,0.795
424909.38,0.7825
880881.33,0.799444444
41639125.92,53.23921053
2894300.64,1.419565217
1557613.47,1.802727273
2519390.37,0.8775
348861065.9,2.282631579
9047181.15,0.432777778
12624.36,0.546666667
90529.95,37.56
374245.83,0.581428571
37042.53,0.32
555139.62,0.278235294
1993.32,1.655
1100478.75,0.465555556
179897.13,2.667333333
312286.8,1.181764706
41609890.56,0.959411765
4914198.24,1.33875
8103178.02,0.306470588
350325.99,0.256363636
950149.2,1.511764706
90031.62,0
59666379.78,0.625
6245569.89,0.255
17418460.71,1.733888889
2673374.34,0.308666667
202321.98,2.254
1520737.05,0.242777778
1182038.76,0.235333333
11529362.88,0.186
827892.24,5.32625
414444.45,0.172352941
1110445.35,0.243529412
2354941.47,0.344375
1975546.23,5.708235294
1339344.93,0.280909091
8346695.28,0.393333333
654107293.6,1.702222222
133220.22,0.287142857
213451.35,0.251666667
3406085.55,0.352222222
26402852.28,0.213888889
15906361.38,1.113076923
1252469.4,2.692777778
673742.16,0.498461538
462450.24,5.319411765
3820.53,0.4
162455.58,1.044375
17077436.88,0.291111111
713940.78,0.233076923
17225773.11,1.395882353
45962637,0.966538462
81310845,1.226666667
63603519,2.497
3903585,70.365
81493566,2.011363636
435739752,3.313043478
1262436,0.956666667
4800579,5.24125
29152305,1.271153846
280925232,1.680416667
38288355,1.723478261
20697306,0.69
12690804,1.065238095
8205834,1.126470588
70181475,1.692631579
18272100,1.882307692
5481630,2.00125
29467914,0.4828
11793810,0.584615385
3720864,0.651875
11145981,26.0365
3986640,0.775
1328880,0.632
4318860,1.166363636
5647740,0.496363636
9152661,21.58
3322200,0.7225
36992697,1.562
120977913,1.8275
13255578,2.987777778
35514318,0.430454545
12491472,0.616153846
13953240,0.852307692
31577511,69.7375
9949989,1.805
14617680,1.99
16959831,0.672307692
1162770,0.7625
263882346,3.0388
16943220,0.333913043
3642293.97,0.822105263
109564827.1,1.715238095
6190753.59,2.005238095
274745.94,0.138333333
48504.12,0
81930103.08,2.095
189199.29,6.945333333
124582.5,0.394444444
10132.71,1.64
18524753.31,0.515714286
385042.98,0.698181818
69101.76,0.0725
11768229.06,0.499285714
1604954.82,0.8175
608460.93,0.526
4316036.13,0.205555556
945664.23,0.238571429
357136.5,19.95642857
16943.22,0
322917.84,0
499492.77,0.58
2061757.32,21.70428571
84667761.99,2.010952381
206521406.9,2.561428571
17109.33,0
542847.48,0.511052632
332.22,0
14039118.87,5.022
664772.22,1.026
10631.04,0
9302.16,0
230394.57,0.351
415933293.9,4.483333333
1494.99,0.43
33388.11,0.46
3527013.63,1.195454545
23421.51,0.531
1328.88,1.355
498.33,1.33
834536.64,1.41
102489.87,0.734444444
10298.82,0.6425
299828.55,0.554
158635.05,0.275
46787207.04,2.593333333
91360.5,0.491111111
71925.63,0.505714286
2657.76,0.166666667
305310.18,0.35
207637.5,1.310909091
1945646.43,2.026363636
1064931.21,10.688
568594.53,4.835
355641.51,0.767142857
1422566.04,0.559090909
12529012.86,1.561818182
480057.9,0.318888889
892176.81,0.591428571
90529.95,1.444285714
270427.08,17.22
1597313.76,0.575454545
57629538.96,1.539166667
106007249.2,0.3098
33304722.78,1.220322581
1345823.22,34.189375
12719042.7,1.7805
977723.46,0.318666667
29063602.26,0.3425
97385309.7,1.465555556
477067.92,0.2088
102323.76,0.232857143
8992530.96,1.942244898
9225251.07,2.303
1388015.16,1.134883721
478772873,0.781
33417511.47,1.348958333
3293462.97,0.290769231
16611,0.25
68715886.47,1.5472
611284.8,1.756428571
8767618.02,0.511333333
15679787.34,0.543695652
139177755.1,1.3712
115892455.4,0.312083333
61460.7,2.1625
13917028.02,0.3646
488529.51,0.179117647
15258366.27,0.252
9342524.73,14.7518
329396.13,0.24
41059235.91,0.312708333
12704425.02,9.318163265
47009.13,0.0775
120549515.3,0.772916667
261379898.8,1.211666667
62457.36,0.356666667
602813.19,2.000263158
59870362.86,0.5646
43662677.94,0.356666667
919976647.4,0.9984
8004840.9,31.9975
18604.32,0.37
710618.58,4.420208333
22258.74,0.544
121426.41,0.7590625
92200186.05,0.375306122
895831.23,0.227647059
769608393.7,1.8744
216258609,0.70125
171857406,0.87
1627878,0.527368421
654789009,1.861538462
238849569,0.866451613
45713472,0.9456
14833623,1.405
171375687,1.2292
502898025,0.859259259
6528123,0.265
121359966,2.230769231
22856736,2.514
3704253,1.26
91975107,0.68125
5764017,0.244736842
22092630,0.483043478
21494634,0.449354839
19933200,1.044166667
1279047,0.414347826
246872682,1.3116
4900245,2.388888889
28720419,0.556
8737386,0.329666667
481719,0.33
8903496,0.503448276
743657859,1.377575758
453330801,1.663928571
160213095,73.83961538
11428368,0.4765
23056068,0.63047619
1046493,0.976470588
80015187,0.713636364
217039326,1.709333333
81393.9,1.028888889
979882.89,12.94888889
147837.9,1.156666667
1363763.1,7.55
365442,11.38666667
98004.9,0.792222222
510788.25,0.722222222
3076357.2,1.74
639523.5,2.051111111
79732.8,0.785555556
64782.9,1.033333333
842177.7,0.821111111
240859.5,1.177777778
2676032.1,0.876666667
2267401.5,8.286666667
4443442.5,0.79
35328274.8,1.945555556
776564.25,0.758888889
863772,59.03444444
239198.4,11.22666667
249165,1.21
348831,2.475
29069.25,0.873333333
25082.61,0.6425
229397.91,1.145
36876.42,1.47
1448645.31,1.62125
47175.24,2.362
498.33,3
217770.21,1.5825
134549.1,1.02125
68935.65,6.7
2657.76,5.56
62789.58,0.9525
4744433.82,0.92625
2013751.53,1.495
1162.77,0.86
226241.82,0.4875
232720.11,1.6225
235543.98,5.5975
46178.58,6.6975
39866.4,0.565
415275,0.831818182
107971.5,0.866363636
76410.6,1.589090909
44849.7,0.626666667
16611,0.5
119599.2,0.706363636
121260.3,1.008
54816.3,1.011818182
19933.2,0.934
498330,1.8
946827,0.807272727
10536357.3,1.958181818
830550,1.956666667
327236.7,0.762222222
257470.5,1.92
33222,0.98625
357136.5,1.25
456802.5,12.74
581385,12.40285714
49833,0.955714286
4493275.5,1
29909766.6,2.051818182
220926.3,2.38
576401.7,0.603636364
1411935,0.888888889
4044778.5,1.229090909
705967.5,43.52909091
33222,0.736666667
308964.6,0.522
274081.5,23.52454545
109632.6,0.639
518263.2,1.712222222
697662,0.949
498330,1
1993320,3.64625
80231130,3.643636364
348831,1.21125
365442,1.283333333
3023202,0.924
22092630,3.710909091
182721,0.686666667
1295658,0.861666667
531552,1.226666667
5149410,1.242941176
470257410,3.834
946827,0.42
465108,0.734
583046100,4.6485
5938598.61,0.688928571
992008.92,0.5676
20060274.15,2.360344828
1211938.56,0.538181818
64036899.99,2.338387097
7860325.2,0.444615385
38286527.79,4.527857143
28515439.26,0.465666667
12566221.5,2.283461538
316560145.9,3.597419355
8004674.79,0.499310345
52484281.71,107.4126667
1448146.98,1.258518519
50569199.52,0.484666667
200494.77,0.765
176574.93,1.4775
18105.99,0.775
55812.96,1.09
54317.97,1.035
82722.78,8.545
515107.11,1.3325
52656.87,0.6425
131559.12,8.1575
65779.56,0.5375
33055.89,0.5575
178402.14,0.81
257802.72,0.7275
152488.98,0.765
327568.92,0.77
43945729.38,2.5725
339861.06,0.57
150993.99,51.1425
151492.32,0.5725
66942.33,0.635
52490.76,2.02
57172736.46,0.846760563
155358031.9,1.3345
26977260.66,2.496805556
620254.74,0.168461538
2271222.03,0.885441176
148336.23,2.850555556
94730705.79,1.03115942
14162206.38,0.972807018
405474.51,0.838032787
33422162.55,1.008813559
5056886.73,0.4825
119271298.9,1.40915493
912276.12,3.0012
5017186.44,1.469285714
97362386.52,0.771388889
6873133.47,0.473818182
7888730.01,0.854603175
1632861.3,18.39901408
50387973.51,1.29115942
92445696.63,22.96777778
100262833.2,1.056944444
935523048.4,2.052916667
4172849.31,2.032222222
343017.15,0.325294118
55750336.53,0.194626866
1455455.82,0.781666667
1817077.29,1.216923077
352958833.5,52.28
678227.13,2.002777778
2787159.69,12.29888889
4303245.66,5.069
214946.34,3.1075
82125780.66,0.653194444
10186031.31,0.685
1600725659,3.077222222
326073.93,0.691818182
3659735.52,1.436923077
498330,4.863333333
120928.08,0.67
220926.3,1.112
1609605.9,0.854545455
4350919.23,1.386153846
10631.04,1.896666667
1831694.97,0.732307692
16943.22,0.515
2657.76,0.605
3654.42,0.405
370425.3,5.695833333
5481.63,0.638333333
11604444.6,1.115454545
52656.87,1.094285714
2162586.09,0.893636364
1102305.96,0.711538462
1258781.58,8.47
796165.23,12.43307692
19801474.77,1.428181818
2103450.93,0.660769231
44918801.76,1.540769231
2537662.47,2.25
313449.57,0.210769231
1351304.85,1.146363636
17009996.22,61.34
1328.88,2.89
31727.01,2.015714286
1740002.25,0.697692308
29235.36,0.546666667
61664184.75,1.863846154
71593.41,0.57625
130230.24,0.75625
332.22,0.55
2748123.84,0.605
16943.22,0.31
1484358.96,0.7075
4484.97,0.57
126575.82,0.5
7474.95,2.01
91526.61,0.992
6810.51,0.755
93353.82,0.854444444
4152.75,1.346666667
332.22,0.9
27408.15,0.55
332.22,0.65
167106.66,0.345714286
9468.27,0.6
28238.7,0.98
51197593.65,1.5675
93187.71,0.65
8803.83,0.555
157140.06,0.4975
2823.87,1.2
613444.23,0.655833333
31062.57,0.984285714
76742.82,2.207142857
23421.51,0.608333333
63287.91,0.503333333
18604.32,0.7
836363.85,1.126
43520.82,0.53
120263.64,0.712
196009.8,6.053333333
204813.63,17.04
9886701.09,0.757368421
43412350.17,1.874
25913.16,0.645
768424.86,0.443333333
569258.97,0.455714286
2989.98,1.5
498.33,0.37
1494.99,1.036666667
664.44,0.93
2386502.37,0.47
47636527.47,1.468
25913.16,0.455
3027354.75,1.330833333
2566897.83,0.642083333
261789.36,0.702
502648.86,6.59
3002936.58,5.753333333
1740002.25,0.74125
8238391.56,1.091666667
258301.05,1.18
10631.04,0.675
336206.64,1.368333333
14119.35,0.6
4806060.63,12327.335
104815.41,1.763333333
3678339.84,1.028461538
371920.29,1.016
2030196.42,1.675
7922948.67,1.599444444
392517.93,0.529
4152.75,0.4
94427388.93,15.62588235
4281983.58,1.116875
683708.76,0.350769231
5364522.45,2.453846154
2861909.19,3.234545455
6498887.64,2.883529412
9542521.17,0.755882353
1039184.16,8.576666667
144349.59,0.666666667
302320.2,0.773
2484341.16,0.673125
616932.54,0.555
42358.05,0.446666667
139034.07,0.546666667
1930530.42,0.91375
67498632.39,29.27833333
405308.4,12.2
1944649.77,0.744
68236825.23,0.974444444
35237246.52,2.081666667
227552760.1,3.123888889
558482085.4,2.487222222
87373.86,0.93875
118602.54,4.24
175578.27,0.605454545
29970562.86,0.824375
220427.97,0.584
158136.72,0.576666667
83885.55,0.99
87872.19,0.65
2494473.87,75.264
1088851.05,1.182352941
2377200.21,0.958
7478272.2,0.471176471
1970895.15,0.756666667
52624976.88,2.496666667
3706044.96,1.869736842
746636.64,1.095
1813068.96,1.438125
17087.04,0.986666667
9939966.72,1.197647059
136026.24,1.0075
1447540.32,0.954761905
337720.32,1.045714286
21621806.4,12.275
12187917.6,1.067297297
3925663.68,0.872894737
44214558.72,2.402432432
40135446.72,4.221764706
32383458.72,4.129166667
28225444.8,0.997105263
3360451.2,12.03882353
1295934.72,0.6259375
25164351.84,0.683888889
290814.72,1.104705882
646459.68,0.792
3125085.6,1.027631579
1295934.72,1.374615385
15131411.52,1.254736842
95552905.44,1.546774194
16108723.2,1.736190476
449687170.1,2.491578947
47240.64,0.868571429
428013.6,0.892758621
971448.48,0.778571429
2665913.28,1.416153846
1665483.84,1.892727273
2295694.08,0.899666667
358809747.8,3.028684211
8854437.12,0.435555556
10386.24,0.618
146747.52,34.86791667
479944.8,0.837272727
8208.48,0.34
12228.96,0
580456.8,0.277692308
14239.2,1.06
1042476.96,0.895185185
201694.08,2.836666667
343416,1.254736842
43590044.16,0.961538462
4803971.04,1.29
7860708.48,0.312272727
297683.04,0.334615385
892714.08,0.797391304
41712.48,0
58231962.24,0.568095238
5903572.32,0.3975
17997511.2,1.542592593
2789208,0.334545455
203536.8,1.934210526
1449383.04,0.256296296
1122048.96,0.282727273
167.52,0
11142760.32,0.176842105
885175.68,4.764782609
526515.36,0.229166667
1174650.24,0.2436
2422841.76,0.340833333
309409.44,6.5875
1737349.92,6.285833333
1364282.88,0.50625
8236288.32,0.471111111
659999651.5,1.527777778
79907.04,0.271666667
234192.96,2.016086957
3305839.68,0.395925926
25325338.56,0.203703704
17291414.4,0.848181818
1367465.76,7.9008
584477.28,0.509
491336.16,5.196666667
3517.92,0.45
175393.44,1.063333333
16442758.08,0.295925926
639926.4,0.257894737
17560284,1.512
40941888,1.002916667
72670176,1.274736842
72452400,2.562
4791072,63.306
147032304,2.132608696
503079312,3.286521739
1340160,0.925333333
7002336,5.1405
40188048,1.1832
243574080,1.493333333
38914896,1.875833333
21492816,0.628461538
11424864,1.107857143
9347616,1.084375
64830240,1.466
17773872,2.026363636
3819456,1.792857143
33504000,0.46826087
10972560,0.5128
7655664,0.648461538
10654272,24.66956522
1541184,26.965
4020480,0.691176471
2680320,0.554615385
8928816,1.038888889
5729184,0.451578947
13033056,21.34230769
2713824,0.86
34777152,1.5275
125857776,1.951666667
14105184,3.122222222
29433264,0.519565217
11860416,0.463636364
7052592,0.768
33822288,58.77166667
10486752,1.658571429
15981408,1.492857143
16115424,0.7364
1172640,0.79
226252512,3.01
11659392,0.454705882
2814838.56,0.701578947
96519495.84,1.835714286
6901321.44,2.395
491168.64,0.445
46068,0.705
